title,author,publisher,year,pages,tags,description
아빠를 주문했다,서진,창비,2018,180,"기타, 200쪽 이하, 교양","엄마와 단둘이 사는 철민이는 우연히 온라인쇼핑몰에서 로봇아빠를 주문한다. 하지만 엄마에게 아빠의 존재를 들키자 함께 도망을 치고, 아빠의 비밀이 차츰 밝혀지는데. 인공지능 시대를 살아가면서 생각해봐야 할 윤리적 문제를 흥미진진하게 풀어냈다."
아빠와 나 그리고 아빠?,이기규,휴먼어린이,2018,184,"기타, 200쪽 이하, 교양","성소수자에 대한 편견을 깨뜨리는 유쾌, 통쾌, 발랄한 이야기. 아빠에게 남자친구가 생긴 것은 마법에 걸렸다고 여기는 열세 살 효이가 조금씩 달라지게 되는데, 책을 읽고 나면 성소수자의 인권을 존중해야 함을 깨닫게 된다."
아빠의 아빠가 됐다,조기현,이매진,2019,208,"문학, 200~300쪽, 에세이",스무 살의 `나`는 갑자기 오십도 안 된 아빠의 질병을 돌보게 된다. 부자가 처한 상황을 통해 돌봄이 사회적으로 해결해야 할 문제가 아니라 개인의 책임이 되는 현실적 어려움을 구체적으로 보여준다. 그럼에도 불구하고 사회 운동을 계속하고 꿈을 이루기 위해 힘쓰는 저자의 모습이 무척 인상적인 책이다. 눈시울과 가슴이 동시에 뜨거워진다.
아이 틴더 유(아이 틴더 유),정대건,자음과 모음,2021,,"문학, 200~300쪽, 소설","나'는 영화감독 지망생인 호와 틴더에서 매치되어 만난다. 처음 만난 '나'와 호는 술을 마시고 하룻밤을 보낸다. 틴더에서 다른 누군가를 만나고 헤어지지만 '나'와 호는 친구 사이를 유지하고, 어느 날 호는 '나'에게 힘들었던 시기를 함께 보내줘서 고맙다고 말한다. 시대가 달라지면 사람을 만나는 방법도 달라진다. 어떠한 경로로 사람을 만나느냐보다는 어떠한 관계를 맺느냐가 더 중요하지 않을까?"
아이들 파는 나라,전홍기혜 외,오월의 봄,2019,232,"인문사회, 200~300쪽, 교양","해외 입양의 문제를 정확히 알게 한다. 1953년부터 시작된 해외입양은 개인의 의사와는 무관하게 국가 주도하에 적극적으로 이루어졌다. 고국에서도, 입양된 나라에서도 뿌리를 내리지 못하는 안타깝고 참담한 입양인들의 실상을 볼 수 있다."
아이들의 권 선생님 1-6,호우,재미주의,2013,1647,"기타, 300쪽 이상, 만화",현직 조폭이 시골 분교 교사로 오다! 등장인물들이 상처와 아픔을 함께 치유해 가는 과정을 담은 만화. 감동적인 이야기다.
아주 오랜만에 행복하다는 느낌,백수린,창비,2022,232,"문학, 200~300쪽, 에세이",작가가 오래된 산동네에 자리잡고 살면서 만난 사람과 반려견 봉봉과의 만남과 이별을 통해 우리에게 위로와 위안을 주는 소중한 존재를 통해 느끼는 행복과 슬픔에 대한 이야기.
아주 작은 날갯짓을 너에게 줄게(아홉수 가위),범유진,안전가옥,2021,,"문학, 200~300쪽, 소설","날개를 가지고 태어난 쌍둥이 중 한 명만 날개가 가진 힘을 물려받는다. 더 작은 날개를 가진, 눈에 띄고 싶어하지 않는 언니가 그 힘을 물려받게 되는데, 타인의 눈을 신경쓰지 않던 동생이 게임 도박 빚을 갚으려다 스트립쇼 동영상을 찍히고 날개를 들키게 된다. 환타지로 풀어냈지만 범죄 앞에서 자신을 지킬 힘이 없던 피해자에게 보내는 위로가 담겨있다."
아주 친밀한 폭력,정희진,교양인,2017,280,"인문사회, 200~300쪽, 교양","저자는 10여 년에 걸친 상담 경험과 사례 연구, 수백 편에 이르는 국내외 문헌 연구, 가해 남성과 피해 여성에 대한 심층 면접을 바탕으로 하여, '아내 폭력'의 실상을 속속들이 밝혔다. 현상과 원인을 다룬 연구서."
아주 희미한 빛으로도 (2020 제 11회 젊은작가상 수상 작품집),최은영,문학동네,2020,,"문학, 200~300쪽, 소설","사회문제를 바라보는 이의 자세에 대해 생각하게 만드는 책. 현안에 대해 기계적 중립의 입장을 취하는 것이 얼마나 공허한 것인지, 피해받는 이들의 목소리에 ‘진정으로’ 귀를 기울인다는 게 무엇인지 생각하게 한다. ‘여자 강사-여자 대학생’이 영향을 주고 받으며 내용이 진행된다는 점에서 여성 사이의 관계에 주목하는 페미니즘 소설이기도 하다. 용산 참사를 주요 소재로 삼고 있다."
아직 일어나지 않은 일 (옛 애인의 선물 바자회),김미월,문학동네,2019,,"문학, 200~300쪽, 소설","지구가 멸망한다! 그것도 내일! 무법자가 날뛰고 방화, 살인, 강간과 같은 온갖 범죄들이 발생할 것 같지만 사람들은 어쩐 일인지 평소처럼 자기 일을 하고 지인들과 대화를 나눈다. 잔잔하지만 흥미롭다."
"아직, 불행하지 않습니다",김보통,문학동네,2017,296,"문학, 200~300쪽, 만화","빽도 돈도 없이 퇴사한 김보통씨, 시간이 흐를수록 막막하고 불안한 그는 과연 불행해지지 않을 수 있을까? 대한민국 평범한 직장인 보통씨가 퇴사 후 맞닥뜨렸던 고난과 방황, 그리고 우연처럼 운명처럼 만화가가 되기까지의 이야기"
"아직, 불행하지 않습니다",김보통,문학동네,2017,296,"문학, 200~300쪽, 만화","빽도 돈도 없이 퇴사한 김보통씨, 시간이 흐를수록 막막하고 불안한 그는 과연 불행해지지 않을 수 있을까? 대한민국 평범한 직장인 보통씨가 퇴사 후 맞닥뜨렸던 고난과 방황, 그리고 우연처럼 운명처럼 만화가가 되기까지의 이야기"
아치디에서 (내게 무해한 사람),최은영,창비,2018,,"문학, 200~300쪽, 소설",무용한 삶을 사는 남자의 이야기. 위로나 상담을 해주는 느낌이 든다.
아침에는 죽음을 생각하는 것이 좋다,김영민,어크로스,2018,344,"문학, 300쪽 이상, 에세이","일상과 사회, 학교와 학생, 영화와 독서 사이에서 저자가 근심하고 애정한 것들에 대한 이야기들이 담겨 있다. 당연하게 여기던 사실이 의심할 여지가 없는 것인지 질문을 통해 본질로 깊숙이 다가간다."
아침은 생각한다,문태준,창비,2022,112,"문학, 200쪽 이하, 시",한 줄 한 줄 마음에 잔잔히 내려앉는다. 펼쳐서 아무 시나 읽어도 참 좋다.
아침을 볼 때마다 당신을 떠올릴 거야,조수경,한겨레출판,2019,352,"문학, 300쪽 이상, 소설","안락사가 허용되는 가까운 미래, 죽음을 결정한 사람들이 모여 죽음을 준비하다가, 삶의 끈을 찾게 된다. 자살, 안락사 문제를 정면으로 다룬 점이 참신하다. 상처를 가진 사람들의 슬프고도 따뜻한 이야기."
아침을 볼 때마다 당신을 떠올릴 거야,조수경,한겨레출판,2019,352,"문학, 300쪽 이상, 소설","안락사가 허용되는 가까운 미래, 죽음을 결정한 사람들이 모여 죽음을 준비하다가, 삶의 끈을 찾게 된다. 자살, 안락사 문제를 정면으로 다룬 점이 참신하다. 상처를 가진 사람들의 슬프고도 따뜻한 이야기."
아침의 피아노,김진영,한겨레출판,2018,284,"문학, 200~300쪽, 에세이","철학자 김진영의 유고집. 암 선고 이후 몸과 마음 그리고 정신을 지나간 작은 사건들에 시선을 쏟은 정직한 기록이다. ""환자의 삶과 그 삶의 독자성과 권위, 비로소 만나고 발견하게 된 사랑과 감사에 대한 기억과 성찰, 세상과 타자들에 대해서 눈 떠진"" 삶을 노학자만이 그려낼 수 있는 품위로 적어 내려간 마음 따뜻한 산문이다."
아파도 미안하지 않습니다,조한진희,동녘,2019,396,"문학, 300쪽 이상, 에세이",아프지 않은 몸을 정상이라고 여기는 것이 더이상 당연하지 않다는 깨우침을 주는 책. 앞으로 사회에는 어떤 시선과 제도가 필요한지 생각할 거리를 던져준다.
아픔이 길이 되려면,김승섭,동아시아,2017,320,"인문사회, 300쪽 이상, 교양","저자는 몸과 건강의 문제를 사회의 구조적 원인과 연결한다. 약자와 소수자의 건강이 사회의 감정과 제도에 영향을 받는다는 '사회역학'적 관점에서 질병의 사회적 원인이 모두에게 동등한 것이 아님을 밝히며, 연대와 공감을 통해 사회가 건강해 질 수 있다고 주장한다."
아픔이 길이 되려면,김승섭,동아시아,2017,320,"과학, 300쪽 이상, 교양","저자는 의사이자 사회역학자로서 질병의 사회적 책임을 묻는다. 차별의 경험이 몸에 어떤 상흔을 남기는지, 아파도 일할 수밖에 없는 사람들의 현실이 어떤 결과를 초래하는지, 건강한 사회를 만들기 위해 이 책을 읽어보자."
아픔이 길이 되려면,김승섭,동아시아,2017,320,"인문사회, 300쪽 이상, 교양","저자는 몸과 건강의 문제를 사회의 구조적 원인과 연결한다. 약자와 소수자의 건강이 사회의 감정과 제도에 영향을 받는다는 '사회역학'적 관점에서 질병의 사회적 원인이 모두에게 동등한 것이 아님을 밝히며, 연대와 공감을 통해 사회가 건강해 질 수 있다고 주장한다."
아홉수 가위(아홉수 가위),범유진,안전가옥,2021,,"문학, 200~300쪽, 만화","스물아홉 주인공은 모든 게 네 탓이라고 말하는 호구 같은 현실을 참아내며 살다가, 어느날 죽기로 결심하고 돌아가신 할머니의 외진 시골집으로 간다. 거기서 귀신을 만나는데 내 집에서 나가라고 하는 귀신과 동거를 하게 되며 희한하게 살아갈 힘이 생긴다. 귀신과 동거하는 장면이 조금 코믹하다."
"악의와 악의 (열다섯, 그럴 나이)",나윤아,우리학교,2020,,"문학, 200~300쪽, 소설","청소년 몸캠피싱 소재를 다뤘다. 개인 영상 혹은 합성 사진 등을 가지고, 돈을 안 주면 퍼뜨리겠다고 협박하는 범죄자의 지독한 악의, SNS로 빠르게 퍼지는 사진이나 영상에 대해 별 생각 없이 퍼뜨리고 조롱하는 사람들의 흔한 악의. 일상을 파괴당한 주인공이 어떻게 다시 일상을 회복하는지 손에 땀을 쥐고 따라가다보면 소설의 끝 이후를 응원하게 된다."
안간힘,유병록,창비,2019,212,"문학, 200~300쪽, 시",어느 날 어린 아들을 잃은 저자가 아들을 잃고 난 후의 삶에 대해 써 내려간 에세이이다. 아들을 잃기 전에는 무관심했던 사람들을 다시 보게 되게 된 이야기와 슬픔을 떨치기 위해 안간힘을 썼던 날들을 기록하고 있다.
안녕 커뮤니티 1-2,다드래기,창비,2020,608,"기타, 300쪽 이상, 만화","두께를 보고 한 번, 너무 재밌어서 두 번 놀라는 책. 문안동에서 사진관 박씨의 고독사 후에 동네 노인들이 서로의 생사를 확인하는 모임이 만들어진다. 가부장제, 다문화가정, 성소수자, 젠트리피케이션 같은 다양한 사회 문제를 정확하고 짚고 유쾌하게 표현한다."
"안녕, 내 첫사랑",이금이,밤티,2021,240,"문학, 200~300쪽, 소설","2009년 출간되어 꾸준한 사랑을 받았던 <첫사랑>의 개정판, 아빠의 재혼으로 인생 최악의 시기를 보내던 동재에게 연아가 한 눈에 들어온다. 강렬한 첫사랑의 기억을 불러일으키는, 세상 모든 사랑을 응원하는 이금이 작가의 달콤쌉쌀한 연애담."
"안녕, 내 첫사랑",이금이,밤티,2021,240,"문학, 200~300쪽, 소설","2009년 출간되어 꾸준한 사랑을 받았던 <첫사랑>의 개정판, 아빠의 재혼으로 인생 최악의 시기를 보내던 동재에게 연아가 한 눈에 들어온다. 강렬한 첫사랑의 기억을 불러일으키는, 세상 모든 사랑을 응원하는 이금이 작가의 달콤쌉쌀한 연애담."
"안녕, 베트남",심진규,양철북,2018,204,"인문사회, 200~300쪽, 교양","갑자기 할아버지는 해외여행을 보내달라고 단식투쟁을 하시고, 할아버지를 따라 베트남 여행길에 나선 도현이는 신비로운 소년 티엔을 만나면서부터 혼란과 함께 의문의 실마리가 풀리는데. 아이들에게 들려주는 베트남 전쟁과 한국군 이야기."
"안녕, 인간",해나 프라이,와이즈베리,2019,352,"과학, 300쪽 이상, 시",인공지능과 알고리즘이 무엇인지 알게해 준다. 알고리즘에 맡겨 놓았을 때 생길 수 있는 다양한 상황과 편견을 보여주어 반드시 깨어있는 사람과 인공지능이 함께 가야한다는 걸 보여준다.
안녕이 오고 있어,하양지,문학동네,2022,284,"기타, 200~300쪽, 만화",슬픈 내용이 아닌데 읽다가 눈물이 날 수 있다. 이런 친구들이 있었을 것 같은 학창시절이 떠오른다. 열다섯 살 네 명의 여자 친구들 중 한 명의 전학으로 인해 서로의 관계를 다시 짚어보는 과정이 잘 나타난다.
"안녕하십니까, 학교입니다",권재원,서유재,2017,220,"인문사회, 200~300쪽, 에세이",교사가 학부모에게 교육이 어떠해야 하는지를 설명한 책. 부모인 교사가 읽으면 뜨끔해지기도 한다.
"안녕하십니까, 학교입니다",권재원,서유재,2017,220,"인문사회, 200~300쪽, 에세이",교사가 학부모에게 교육이 어떠해야 하는지를 설명하는데 부모인 교사가 읽으면 뜨끔해지기도한다.
안중근 재판정 참관기,김흥식,서해문집,2015,192,"인문사회, 200쪽 이하, 교양",이토 히로부미에게 총을 겨눈 안중근 의사는 현장에서 바로 체포되어 뤼순감옥에 수감되었고 뤼순관동법원 재판정에서 6번의 공판을 받는다. 안중근 의사 재판정 참관기가 생생하게 펼쳐진다.
안중근안쏠로지,"안중근
 의사기념관",서울셀렉션,2019,276,"인문사회, 200~300쪽, 소설","영화 영웅, 소설 하얼빈 등으로 접한 안중근 의사의 실제 기록을 찾아볼 수 있는 책. 안응칠 역사, 동양평화론 등이 함께 실려있다. 안중근의사기념관에서 낸 책답게 사진 자료가 많고, 어렸을 때 본 위인전이 떠오르는 문체이다. 역사 책을 좋아하는 학생들에게 이런 자료도 있다고 알려줄 만할 듯하다."
